"","pdcomnam","decade","season","meansw","num_tows","variance","cv","prey","totwt","relmsw","ci","relci"
"816","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"OSTRAC",0.381747870719393,0,0,0
"817","ATLANTIC HERRING","2010s","SPRING",0.0484775462373875,1676,0.000883130481906053,0.613015997601409,"OTHER",0.381747870719393,12.6988386722454,0.00145179543348321,0.380302169268775
"818","ATLANTIC HERRING","2010s","SPRING",1.66908700614133e-05,1676,2.83984117788873e-10,1.00964349131217,"OTHFIS",0.381747870719393,0.00437222348613491,8.23265686704014e-07,0.000215656916475419
"819","ATLANTIC HERRING","2010s","SPRING",0.00271240091289442,1676,2.96110983916128e-06,0.634414903584019,"PANFAM",0.381747870719393,0.710521556487786,8.4065973625635e-05,0.022021333993878
"820","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"PECFA1",0.381747870719393,0,0,0
"821","ATLANTIC HERRING","2010s","SPRING",0.000450509757520755,1676,1.98314063975323e-07,0.988490626692477,"PLANKT",0.381747870719393,0.11801238253714,2.175553390085e-05,0.00569892737315137
"822","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"PLATYH",0.381747870719393,0,0,0
"823","ATLANTIC HERRING","2010s","SPRING",2.20931958721362e-05,1676,4.30843416881635e-10,0.939509525822653,"POLYCH",0.381747870719393,0.00578737893953466,1.01403447249688e-06,0.000265629372230932
"824","ATLANTIC HERRING","2010s","SPRING",0.000869836502801714,1676,2.40227218349931e-07,0.563473475616271,"PTERO",0.381747870719393,0.227856281467276,2.39444074890116e-05,0.00627230937631401
"825","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"PYCNOG",0.381747870719393,0,0,0
"826","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"ARTHRO",0.381747870719393,0,0,0
"827","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"SCIFAM",0.381747870719393,0,0,0
"828","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"SCYPHO",0.381747870719393,0,0,0
"829","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"TRIFA1",0.381747870719393,0,0,0
"830","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"UNOBS",0.381747870719393,0,0,0
"831","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"UROCHU",0.381747870719393,0,0,0
"832","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"UROPSP",0.381747870719393,0,0,0
"833","ATLANTIC HERRING","2010s","SPRING",0.000274708242169519,1676,7.69229775507234e-08,1.00961629973719,"UROREG",0.381747870719393,0.0719606481764623,1.35494301944256e-05,0.00354931388848144
"834","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"WORMS",0.381747870719393,0,0,0
"835","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"ATHFAM",0.381747870719393,0,0,0
"836","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"BOTFAM",0.381747870719393,0,0,0
"837","ATLANTIC HERRING","2020s","FALL",0.0102142245072836,186,7.7810452262935e-05,0.863601862800386,"AMMOSP",0.159487079429855,6.40442131349959,0.00129357762017513,0.81108615494089
"838","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"BRETYR",0.159487079429855,0,0,0
"839","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"BRYOZO",0.159487079429855,0,0,0
"840","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CAPFA1",0.159487079429855,0,0,0
"841","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CENSTR",0.159487079429855,0,0,0
"842","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CEPCHO",0.159487079429855,0,0,0
"843","ATLANTIC HERRING","2020s","FALL",0.00012853470437018,186,1.74308143086768e-08,1.02716079598148,"CEPHAL",0.159487079429855,0.0805925500859847,1.93612040351827e-05,0.0121396693101388
"844","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CHAETO",0.159487079429855,0,0,0
"845","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CIRRIP",0.159487079429855,0,0,0
"846","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CLUFAM",0.159487079429855,0,0,0
"847","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CLUHAR",0.159487079429855,0,0,0
"848","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"AMPHIP",0.159487079429855,0,0,0
"849","ATLANTIC HERRING","2020s","FALL",0.0499578905737748,186,0.00145717077354429,0.764101643152277,"COPEPO",0.159487079429855,31.3240989504401,0.00559794657733288,3.50996870551821
"850","ATLANTIC HERRING","2020s","FALL",2.72110703932615e-05,186,7.46763275541011e-10,1.00425927212108,"CRAFAM",0.159487079429855,0.0170616143267138,4.00742127563997e-06,0.00251269337300925
"851","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CRUEGG",0.159487079429855,0,0,0
"852","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CRULAR",0.159487079429855,0,0,0
"853","ATLANTIC HERRING","2020s","FALL",0.0067944872893459,186,1.06706688657544e-05,0.480771960596893,"CRUSHR",0.159487079429855,4.26021174482303,0.000479037315666713,0.300361206299098
"854","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CRUSTA",0.159487079429855,0,0,0
"855","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CTENOP",0.159487079429855,0,0,0
"856","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CUMACE",0.159487079429855,0,0,0
"857","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"CYCFAM",0.159487079429855,0,0,0
"858","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"DECAPO",0.159487079429855,0,0,0
"859","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ANALUP",0.159487079429855,0,0,0
"860","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"DECCRA",0.159487079429855,0,0,0
"861","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"DECLAR",0.159487079429855,0,0,0
"862","ATLANTIC HERRING","2020s","FALL",0.00070694087403599,186,3.27806995068695e-07,0.809889961310753,"DECSHR",0.159487079429855,0.443259025472916,8.39619723278118e-05,0.0526449995999455
"863","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ECHIN1",0.159487079429855,0,0,0
"864","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"EMPTY",0.159487079429855,0,0,0
"865","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ENGFAM",0.159487079429855,0,0,0
"866","ATLANTIC HERRING","2020s","FALL",0.0815041700206521,186,0.00255471938137809,0.620142894738257,"EUPFAM",0.159487079429855,51.1039328778348,0.00741216579348212,4.64750236820414
"867","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"FISEGG",0.159487079429855,0,0,0
"868","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"FISLAR",0.159487079429855,0,0,0
"869","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"FISSCA",0.159487079429855,0,0,0
"870","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ANCMIT",0.159487079429855,0,0,0
"871","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"GADFAM",0.159487079429855,0,0,0
"872","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"GADORD",0.159487079429855,0,0,0
"873","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"GAMMAR",0.159487079429855,0,0,0
"874","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"GASACU",0.159487079429855,0,0,0
"875","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"GASTRO",0.159487079429855,0,0,0
"876","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"GOBFAM",0.159487079429855,0,0,0
"877","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"HYDROZ",0.159487079429855,0,0,0
"878","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"HYPFAM",0.159487079429855,0,0,0
"879","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ISOPOD",0.159487079429855,0,0,0
"880","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"LARVAC",0.159487079429855,0,0,0
"881","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ANTHOZ",0.159487079429855,0,0,0
"882","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"LOLISP",0.159487079429855,0,0,0
"883","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"MACAME",0.159487079429855,0,0,0
"884","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"MAUWEI",0.159487079429855,0,0,0
"885","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"MENMEN",0.159487079429855,0,0,0
"886","ATLANTIC HERRING","2020s","FALL",0.0006426735218509,186,2.60952787112811e-07,0.794859853797613,"MERBIL",0.159487079429855,0.402962750429924,7.49125349651122e-05,0.0469709115201775
"887","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"MISC",0.159487079429855,0,0,0
"888","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"MYCFAM",0.159487079429855,0,0,0
"889","ATLANTIC HERRING","2020s","FALL",0.00019280205655527,186,3.92193321945228e-08,1.02716079598148,"MYSIDA",0.159487079429855,0.120888825128977,2.9041806052774e-05,0.0182095039652081
"890","ATLANTIC HERRING","2020s","FALL",0.0006426735218509,186,4.35382171835865e-07,1.02670319469163,"OSTEIC",0.159487079429855,0.402962750429924,9.67628929850478e-05,0.0606713053690383
"891","ATLANTIC HERRING","2020s","FALL",0.00828986717663128,186,1.37993293290656e-05,0.448106679477677,"AR",0.159487079429855,5.19782994727,0.000544756615854769,0.341567867317028
"892","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"OSTRAC",0.159487079429855,0,0,0
"893","ATLANTIC HERRING","2020s","FALL",0.00038560411311054,186,1.56807455319501e-07,1.02693202082497,"OTHER",0.159487079429855,0.241777650257954,5.80706753896003e-05,0.0364108964796366
"894","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"OTHFIS",0.159487079429855,0,0,0
"895","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"PANFAM",0.159487079429855,0,0,0
"896","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"PECFA1",0.159487079429855,0,0,0
"897","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"PLANKT",0.159487079429855,0,0,0
"898","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"PLATYH",0.159487079429855,0,0,0
"899","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"POLYCH",0.159487079429855,0,0,0
"900","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"PTERO",0.159487079429855,0,0,0
"901","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"PYCNOG",0.159487079429855,0,0,0
"902","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ARTHRO",0.159487079429855,0,0,0
"903","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"SCIFAM",0.159487079429855,0,0,0
"904","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"SCYPHO",0.159487079429855,0,0,0
"905","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"TRIFA1",0.159487079429855,0,0,0
"906","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"UNOBS",0.159487079429855,0,0,0
"907","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"UROCHU",0.159487079429855,0,0,0
"908","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"UROPSP",0.159487079429855,0,0,0
"909","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"UROREG",0.159487079429855,0,0,0
"910","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"WORMS",0.159487079429855,0,0,0
"911","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"ATHFAM",0.159487079429855,0,0,0
"912","ATLANTIC HERRING","2020s","FALL",0,186,0,0,"BOTFAM",0.159487079429855,0,0,0
"913","ATLANTIC HERRING","2020s","SPRING",0.168732434821327,228,0.0164341851445073,0.759758406667616,"AMMOSP",0.66159417797638,25.5039177245226,0.0169799598828423,2.56652196287141
"914","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"BRETYR",0.66159417797638,0,0,0
"915","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"BRYOZO",0.66159417797638,0,0,0
"916","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CAPFA1",0.66159417797638,0,0,0
"917","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CENSTR",0.66159417797638,0,0,0
"918","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CEPCHO",0.66159417797638,0,0,0
"919","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CEPHAL",0.66159417797638,0,0,0
"920","ATLANTIC HERRING","2020s","SPRING",0.00785418269911145,228,6.81597869816107e-05,1.05114617160302,"CHAETO",0.66159417797638,1.18716018982136,0.00109351988391592,0.165285596566262
"921","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CIRRIP",0.66159417797638,0,0,0
"922","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CLUFAM",0.66159417797638,0,0,0
"923","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CLUHAR",0.66159417797638,0,0,0
"924","ATLANTIC HERRING","2020s","SPRING",0.00291881211830918,228,9.43996096124117e-06,1.05263779290591,"AMPHIP",0.66159417797638,0.4411786281489,0.000406956201816871,0.0615114545085068
"925","ATLANTIC HERRING","2020s","SPRING",0.265168647292198,228,0.0102900935115841,0.382549366904641,"COPEPO",0.66159417797638,40.0802570698657,0.0134360692296364,2.03086267638166
"926","ATLANTIC HERRING","2020s","SPRING",5.36462699077955e-05,228,3.20142657243393e-09,1.05470800533192,"CRAFAM",0.66159417797638,0.00810863693992645,7.49435644093294e-06,0.00113277242914319
"927","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CRUEGG",0.66159417797638,0,0,0
"928","ATLANTIC HERRING","2020s","SPRING",2.51466890192791e-05,228,7.03728850588945e-10,1.05492568609877,"CRULAR",0.66159417797638,0.00380092356559052,3.5137046241497e-06,0.000531096666372893
"929","ATLANTIC HERRING","2020s","SPRING",0.0639219867101308,228,0.00242680321016815,0.770667448985223,"CRUSHR",0.66159417797638,9.66181215585197,0.00652499003181083,0.98625263779812
"930","ATLANTIC HERRING","2020s","SPRING",6.47627030694927e-05,228,1.64432437356551e-09,0.626136152263954,"CRUSTA",0.66159417797638,0.00978888648439782,5.37101443188018e-06,0.000811829156101179
"931","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CTENOP",0.66159417797638,0,0,0
"932","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CUMACE",0.66159417797638,0,0,0
"933","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"CYCFAM",0.66159417797638,0,0,0
"934","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"DECAPO",0.66159417797638,0,0,0
"935","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ANALUP",0.66159417797638,0,0,0
"936","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"DECCRA",0.66159417797638,0,0,0
"937","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"DECLAR",0.66159417797638,0,0,0
"938","ATLANTIC HERRING","2020s","SPRING",0.000139703827884884,228,2.17155448525619e-08,1.05481685133065,"DECSHR",0.66159417797638,0.0211162420310585,1.95185673423429e-05,0.00295023263385486
"939","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ECHIN1",0.66159417797638,0,0,0
"940","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"EMPTY",0.66159417797638,0,0,0
"941","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ENGFAM",0.66159417797638,0,0,0
"942","ATLANTIC HERRING","2020s","SPRING",0.115108797213235,228,0.00485832109066899,0.60552850364212,"EUPFAM",0.66159417797638,17.3987016580646,0.00923221010078681,1.39544911489781
"943","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"FISEGG",0.66159417797638,0,0,0
"944","ATLANTIC HERRING","2020s","SPRING",0.00382498877050428,228,1.60656271733386e-05,1.0478971945797,"FISLAR",0.66159417797638,0.578147283914103,0.000530898397345655,0.0802453248560191
"945","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"FISSCA",0.66159417797638,0,0,0
"946","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ANCMIT",0.66159417797638,0,0,0
"947","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"GADFAM",0.66159417797638,0,0,0
"948","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"GADORD",0.66159417797638,0,0,0
"949","ATLANTIC HERRING","2020s","SPRING",0.00398443784026349,228,9.73042957611079e-06,0.782886764527725,"GAMMAR",0.66159417797638,0.60224802044823,0.000413169808685196,0.0624506415623184
"950","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"GASACU",0.66159417797638,0,0,0
"951","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"GASTRO",0.66159417797638,0,0,0
"952","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"GOBFAM",0.66159417797638,0,0,0
"953","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"HYDROZ",0.66159417797638,0,0,0
"954","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"HYPFAM",0.66159417797638,0,0,0
"955","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ISOPOD",0.66159417797638,0,0,0
"956","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"LARVAC",0.66159417797638,0,0,0
"957","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ANTHOZ",0.66159417797638,0,0,0
"958","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"LOLISP",0.66159417797638,0,0,0
"959","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"MACAME",0.66159417797638,0,0,0
"960","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"MAUWEI",0.66159417797638,0,0,0
"961","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"MENMEN",0.66159417797638,0,0,0
"962","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"MERBIL",0.66159417797638,0,0,0
"963","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"MISC",0.66159417797638,0,0,0
"964","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"MYCFAM",0.66159417797638,0,0,0
"965","ATLANTIC HERRING","2020s","SPRING",0.000151927912824811,228,1.42631153805799e-08,0.786085211680196,"MYSIDA",0.66159417797638,0.0229639132087761,1.581866285108e-05,0.00239099184631047
"966","ATLANTIC HERRING","2020s","SPRING",0.000188600167644593,228,2.7224788459451e-08,0.874863267766125,"OSTEIC",0.66159417797638,0.0285069267419289,2.18546989846501e-05,0.00330333907282817
"967","ATLANTIC HERRING","2020s","SPRING",0.018223528934646,228,0.000123454404648602,0.60970648462605,"AR",0.66159417797638,2.75448750023562,0.00147168840051863,0.222445790714194
"968","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"OSTRAC",0.66159417797638,0,0,0
"969","ATLANTIC HERRING","2020s","SPRING",0.00914068381351211,228,6.70601063518983e-05,0.895887407951978,"OTHER",0.66159417797638,1.38161491104271,0.00108466266363923,0.163946827185948
"970","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"OTHFIS",0.66159417797638,0,0,0
"971","ATLANTIC HERRING","2020s","SPRING",0.00158424140821459,228,1.53077039109164e-06,0.780968767904023,"PANFAM",0.66159417797638,0.239458184632203,0.000163876846736641,0.0247699952919615
"972","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"PECFA1",0.66159417797638,0,0,0
"973","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"PLANKT",0.66159417797638,0,0,0
"974","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"PLATYH",0.66159417797638,0,0,0
"975","ATLANTIC HERRING","2020s","SPRING",0.000507648784576697,228,2.8233654539749e-07,1.04669511555239,"POLYCH",0.66159417797638,0.0767311444803587,7.03794908071361e-05,0.0106378642905241
"976","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"PTERO",0.66159417797638,0,0,0
"977","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"PYCNOG",0.66159417797638,0,0,0
"978","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ARTHRO",0.66159417797638,0,0,0
"979","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"SCIFAM",0.66159417797638,0,0,0
"980","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"SCYPHO",0.66159417797638,0,0,0
"981","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"TRIFA1",0.66159417797638,0,0,0
"982","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"UNOBS",0.66159417797638,0,0,0
"983","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"UROCHU",0.66159417797638,0,0,0
"984","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"UROPSP",0.66159417797638,0,0,0
"985","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"UROREG",0.66159417797638,0,0,0
"986","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"WORMS",0.66159417797638,0,0,0
"987","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"ATHFAM",0.66159417797638,0,0,0
"988","ATLANTIC HERRING","2020s","SPRING",0,228,0,0,"BOTFAM",0.66159417797638,0,0,0
